StageId,StageType,BGM,EnemyIds,HPRate,AtkRate,DefRate,RewardRate,InitCount,AddCount
378,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.85,19.85,19.85,19.85,40,20
379,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.9,19.9,19.9,19.9,40,20
380,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,19.95,19.95,19.95,19.95,40,20
381,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20,20,20,20,40,20
382,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.05,20.05,20.05,20.05,40,20
383,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.1,20.1,20.1,20.1,40,20
384,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.15,20.15,20.15,20.15,40,20
385,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.2,20.2,20.2,20.2,40,20
386,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.25,20.25,20.25,20.25,40,20
387,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.3,20.3,20.3,20.3,40,20
388,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.35,20.35,20.35,20.35,40,20
389,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.4,20.4,20.4,20.4,40,20
390,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.45,20.45,20.45,20.45,40,20
391,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.5,20.5,20.5,20.5,40,20
392,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.55,20.55,20.55,20.55,40,20
393,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.6,20.6,20.6,20.6,40,20
394,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.65,20.65,20.65,20.65,40,20
395,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.7,20.7,20.7,20.7,40,20
396,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.75,20.75,20.75,20.75,40,20
397,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.8,20.8,20.8,20.8,40,20
398,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.85,20.85,20.85,20.85,40,20
399,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.9,20.9,20.9,20.9,40,20
400,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,20.95,20.95,20.95,20.95,40,20
401,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21,21,21,21,40,20
402,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.05,21.05,21.05,21.05,40,20
403,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.1,21.1,21.1,21.1,40,20
404,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.15,21.15,21.15,21.15,40,20
405,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.2,21.2,21.2,21.2,40,20
406,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.25,21.25,21.25,21.25,40,20
407,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.3,21.3,21.3,21.3,40,20
408,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.35,21.35,21.35,21.35,40,20
409,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.4,21.4,21.4,21.4,40,20
410,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.45,21.45,21.45,21.45,40,20
411,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.5,21.5,21.5,21.5,40,20
412,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.55,21.55,21.55,21.55,40,20
413,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.6,21.6,21.6,21.6,40,20
414,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.65,21.65,21.65,21.65,40,20
415,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.7,21.7,21.7,21.7,40,20
416,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.75,21.75,21.75,21.75,40,20
417,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.8,21.8,21.8,21.8,40,20
418,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.85,21.85,21.85,21.85,40,20
419,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.9,21.9,21.9,21.9,40,20
420,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,21.95,21.95,21.95,21.95,40,20
421,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22,22,22,22,40,20
422,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.05,22.05,22.05,22.05,40,20
423,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.1,22.1,22.1,22.1,40,20
424,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.15,22.15,22.15,22.15,40,20
425,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.2,22.2,22.2,22.2,40,20
426,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.25,22.25,22.25,22.25,40,20
427,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.3,22.3,22.3,22.3,40,20
428,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.35,22.35,22.35,22.35,40,20
429,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.4,22.4,22.4,22.4,40,20
430,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.45,22.45,22.45,22.45,40,20
431,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.5,22.5,22.5,22.5,40,20
432,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.55,22.55,22.55,22.55,40,20
433,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.6,22.6,22.6,22.6,40,20
434,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.65,22.65,22.65,22.65,40,20
435,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.7,22.7,22.7,22.7,40,20
436,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.75,22.75,22.75,22.75,40,20
437,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.8,22.8,22.8,22.8,40,20
438,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.85,22.85,22.85,22.85,40,20
439,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.9,22.9,22.9,22.9,40,20
440,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,22.95,22.95,22.95,22.95,40,20
441,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23,23,23,23,40,20
442,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.05,23.05,23.05,23.05,40,20
443,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.1,23.1,23.1,23.1,40,20
444,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.15,23.15,23.15,23.15,40,20
445,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.2,23.2,23.2,23.2,40,20
446,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.25,23.25,23.25,23.25,40,20
447,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.3,23.3,23.3,23.3,40,20
448,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.35,23.35,23.35,23.35,40,20
449,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.4,23.4,23.4,23.4,40,20
450,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.45,23.45,23.45,23.45,40,20
451,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.5,23.5,23.5,23.5,40,20
452,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.55,23.55,23.55,23.55,40,20
453,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.6,23.6,23.6,23.6,40,20
454,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.65,23.65,23.65,23.65,40,20
455,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.7,23.7,23.7,23.7,40,20
456,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.75,23.75,23.75,23.75,40,20
457,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.8,23.8,23.8,23.8,40,20
458,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.85,23.85,23.85,23.85,40,20
459,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.9,23.9,23.9,23.9,40,20
460,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,23.95,23.95,23.95,23.95,40,20
461,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24,24,24,24,40,20
462,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.05,24.05,24.05,24.05,40,20
463,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.1,24.1,24.1,24.1,40,20
464,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.15,24.15,24.15,24.15,40,20
465,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.2,24.2,24.2,24.2,40,20
466,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.25,24.25,24.25,24.25,40,20
467,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.3,24.3,24.3,24.3,40,20
468,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.35,24.35,24.35,24.35,40,20
469,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.4,24.4,24.4,24.4,40,20
470,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.45,24.45,24.45,24.45,40,20
471,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.5,24.5,24.5,24.5,40,20
472,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.55,24.55,24.55,24.55,40,20
473,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.6,24.6,24.6,24.6,40,20
474,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.65,24.65,24.65,24.65,40,20
475,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.7,24.7,24.7,24.7,40,20
476,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.75,24.75,24.75,24.75,40,20
477,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.8,24.8,24.8,24.8,40,20
478,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.85,24.85,24.85,24.85,40,20
479,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.9,24.9,24.9,24.9,40,20
480,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,24.95,24.95,24.95,24.95,40,20
481,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25,25,25,25,40,20
482,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.05,25.05,25.05,25.05,40,20
483,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.1,25.1,25.1,25.1,40,20
484,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.15,25.15,25.15,25.15,40,20
485,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.2,25.2,25.2,25.2,40,20
486,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.25,25.25,25.25,25.25,40,20
487,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.3,25.3,25.3,25.3,40,20
488,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.35,25.35,25.35,25.35,40,20
489,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.4,25.4,25.4,25.4,40,20
490,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.45,25.45,25.45,25.45,40,20
491,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.5,25.5,25.5,25.5,40,20
492,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.55,25.55,25.55,25.55,40,20
493,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.6,25.6,25.6,25.6,40,20
494,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.65,25.65,25.65,25.65,40,20
495,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.7,25.7,25.7,25.7,40,20
496,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.75,25.75,25.75,25.75,40,20
497,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.8,25.8,25.8,25.8,40,20
498,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.85,25.85,25.85,25.85,40,20
499,Forest,bgm_forest,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.9,25.9,25.9,25.9,40,20
500,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,25.95,25.95,25.95,25.95,40,20
501,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26,26,26,26,40,20
502,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.05,26.05,26.05,26.05,40,20
503,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.1,26.1,26.1,26.1,40,20
504,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.15,26.15,26.15,26.15,40,20
505,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.2,26.2,26.2,26.2,40,20
506,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.25,26.25,26.25,26.25,40,20
507,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.3,26.3,26.3,26.3,40,20
508,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.35,26.35,26.35,26.35,40,20
509,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.4,26.4,26.4,26.4,40,20
510,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.45,26.45,26.45,26.45,40,20
511,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.5,26.5,26.5,26.5,40,20
512,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.55,26.55,26.55,26.55,40,20
513,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.6,26.6,26.6,26.6,40,20
514,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.65,26.65,26.65,26.65,40,20
515,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.7,26.7,26.7,26.7,40,20
516,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.75,26.75,26.75,26.75,40,20
517,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.8,26.8,26.8,26.8,40,20
518,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.85,26.85,26.85,26.85,40,20
519,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.9,26.9,26.9,26.9,40,20
520,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,26.95,26.95,26.95,26.95,40,20
521,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27,27,27,27,40,20
522,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.05,27.05,27.05,27.05,40,20
523,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.1,27.1,27.1,27.1,40,20
524,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.15,27.15,27.15,27.15,40,20
525,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.2,27.2,27.2,27.2,40,20
526,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.25,27.25,27.25,27.25,40,20
527,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.3,27.3,27.3,27.3,40,20
528,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.35,27.35,27.35,27.35,40,20
529,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.4,27.4,27.4,27.4,40,20
530,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.45,27.45,27.45,27.45,40,20
531,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.5,27.5,27.5,27.5,40,20
532,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.55,27.55,27.55,27.55,40,20
533,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.6,27.6,27.6,27.6,40,20
534,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.65,27.65,27.65,27.65,40,20
535,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.7,27.7,27.7,27.7,40,20
536,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.75,27.75,27.75,27.75,40,20
537,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.8,27.8,27.8,27.8,40,20
538,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.85,27.85,27.85,27.85,40,20
539,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.9,27.9,27.9,27.9,40,20
540,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,27.95,27.95,27.95,27.95,40,20
541,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28,28,28,28,40,20
542,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.05,28.05,28.05,28.05,40,20
543,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.1,28.1,28.1,28.1,40,20
544,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.15,28.15,28.15,28.15,40,20
545,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.2,28.2,28.2,28.2,40,20
546,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.25,28.25,28.25,28.25,40,20
547,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.3,28.3,28.3,28.3,40,20
548,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.35,28.35,28.35,28.35,40,20
549,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.4,28.4,28.4,28.4,40,20
550,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.45,28.45,28.45,28.45,40,20
551,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.5,28.5,28.5,28.5,40,20
552,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.55,28.55,28.55,28.55,40,20
553,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.6,28.6,28.6,28.6,40,20
554,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.65,28.65,28.65,28.65,40,20
555,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.7,28.7,28.7,28.7,40,20
556,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.75,28.75,28.75,28.75,40,20
557,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.8,28.8,28.8,28.8,40,20
558,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.85,28.85,28.85,28.85,40,20
559,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.9,28.9,28.9,28.9,40,20
560,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,28.95,28.95,28.95,28.95,40,20
561,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29,29,29,29,40,20
562,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.05,29.05,29.05,29.05,40,20
563,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.1,29.1,29.1,29.1,40,20
564,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.15,29.15,29.15,29.15,40,20
565,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.2,29.2,29.2,29.2,40,20
566,Cave,bgm_cave,Skeleton_Knight;Skeleton_Archer;Skeleton_Warrior;Skeleton_Shield,29.25,29.25,29.25,29.25,40,20
